Id,Input
8001,0.098357+0.91114i
8002,0.8229-0.66579i
8003,-0.67864-0.69453i
8004,-0.822-0.77778i
8005,-1.054+0.43219i
8006,-0.43489-0.28208i
8007,-0.75257-0.7874i
8008,0.589-0.54164i
8009,0.61734-0.73969i
8010,-0.1558-0.31727i
8011,0.15542+1.1266i
8012,0.47139-0.41911i
8013,-0.98868+0.25157i
8014,0.81134-0.97036i
8015,-0.55622+1.0373i
8016,0.57998-0.80777i
8017,-0.33354-0.36823i
8018,-0.68245-0.47106i
8019,0.25481-0.88619i
8020,-0.64241-0.68832i
8021,-0.23821-0.30733i
8022,-0.9747+0.3613i
8023,1.2917-0.27415i
8024,0.73474-0.83823i
8025,0.66998+0.69318i
8026,-0.69555-0.67342i
8027,0.74269-0.67723i
8028,0.73735+0.74602i
8029,-0.50651-0.36875i
8030,0.71453+1.1171i
8031,1.1179-1.0276i
8032,-0.7417+0.74807i
8033,1.061+0.43729i
8034,-0.80343+0.55309i
8035,-0.75473-0.69149i
8036,0.68794+0.66807i
8037,0.46728+0.022318i
8038,0.79122+0.79874i
8039,-0.7427+0.71755i
8040,0.244+0.16626i
8041,0.37941+0.32247i
8042,0.93667+1.0967i
8043,0.67423+0.55301i
8044,-0.16919-0.57261i
8045,-0.67271+0.75941i
8046,0.72213-0.80588i
8047,0.75365+0.73811i
8048,0.89315+0.76133i
8049,-1.0956-0.8932i
8050,0.79314-0.56325i
8051,0.27394+0.5872i
8052,-0.96401+0.39254i
8053,0.72716-0.63881i
8054,-0.89689+0.38882i
8055,0.30445+1.0122i
8056,0.74837+0.62826i
8057,0.71806+0.76559i
8058,-0.98433+0.27595i
8059,0.41329-0.95712i
8060,-0.75479+0.62116i
8061,-0.75245-0.4896i
8062,0.53777-1.1181i
8063,0.93026+0.77447i
8064,-0.65837+0.69809i
8065,-0.63419+0.79707i
8066,0.74376-0.62588i
8067,-1.0477-0.24003i
8068,0.96543-1.0219i
8069,-0.98353-0.99057i
8070,-0.62111-0.7809i
8071,0.68765+0.81047i
8072,0.43328+0.95185i
8073,-0.4893+0.73452i
8074,1.1372+0.2849i
8075,0.20041+0.79532i
8076,-0.75804+0.74343i
8077,-0.30694+0.41132i
8078,0.67422-0.68669i
8079,-0.45413-0.8798i
8080,0.67169-0.70225i
8081,-1.0894+0.43076i
8082,-0.72273+0.66923i
8083,0.28755+1.0701i
8084,0.76966-0.22325i
8085,-1.007+0.21699i
8086,-0.12966+0.38706i
8087,-0.12538-0.11797i
8088,-0.69249-0.56482i
8089,0.73658+0.72119i
8090,-0.33191+0.30195i
8091,0.75113+0.78544i
8092,-1.0093-1.0733i
8093,0.76958-0.8203i
8094,-0.7949-0.12675i
8095,0.57603+0.44919i
8096,0.99572-0.37878i
8097,0.69883-0.72318i
8098,-0.28901+1.0156i
8099,0.85738+0.61615i
8100,-0.84064+1.0001i
8101,-0.53203-0.68959i
8102,-0.87985-0.3169i
8103,0.42497-0.48716i
8104,-0.68601-0.79242i
8105,-0.37875-1.0072i
8106,-0.63585-0.77254i
8107,0.81554+1.0321i
8108,0.99352+0.89939i
8109,0.31167-0.25443i
8110,0.32133-0.87577i
8111,-1.1073-0.28073i
8112,0.27432+0.93005i
8113,0.17218+0.47434i
8114,0.58668+0.63186i
8115,0.7396-0.70521i
8116,0.47299+1.1075i
8117,-1.0657+1.0359i
8118,1.0164-0.51809i
8119,-0.8019+0.17245i
8120,0.81542+1.0414i
8121,0.29036-0.28062i
8122,-0.66096+0.76388i
8123,-0.60565+0.65994i
8124,-0.36739+0.42709i
8125,0.71313+0.5929i
8126,0.27294-0.37251i
8127,-0.78033-0.2805i
8128,-0.29093-0.97895i
8129,-0.83184-0.94042i
8130,-1.0427-0.93649i
8131,0.73141+0.63153i
8132,-0.36239+1.0877i
8133,-0.81456-0.7082i
8134,-0.61947-0.6847i
8135,-0.23403-0.39268i
8136,-0.1334+0.23513i
8137,1.0608+0.5377i
8138,0.16617-0.42473i
8139,1.0283-0.38021i
8140,-0.17505+0.68536i
8141,1.2416+1.0568i
8142,-0.72271-0.77875i
8143,0.64274-0.73618i
8144,0.88692+0.31489i
8145,-0.97427+0.21987i
8146,0.8619+0.32075i
8147,-1.1324+0.19313i
8148,-0.3406+0.95412i
8149,-1.2594+0.47149i
8150,0.64376+0.67516i
8151,-0.863-0.81492i
8152,0.24208-1.0021i
8153,-0.14993+1.0762i
8154,-0.47781+1.1169i
8155,1.044+0.94902i
8156,-0.35516-1.06i
8157,0.74163-0.78234i
8158,-0.70721-0.60906i
8159,0.86413+0.92722i
8160,0.67688+0.59658i
8161,0.6335+0.60891i
8162,0.83494+0.99025i
8163,0.7672+0.45759i
8164,0.72423+0.69257i
8165,-0.66809+0.64505i
8166,-0.70697-0.70831i
8167,-0.83648-0.5009i
8168,0.84617-0.67012i
8169,1.011+1.0112i
8170,-0.91749-0.40328i
8171,0.26787-0.95663i
8172,-0.69136+0.63893i
8173,-0.85861+0.026815i
8174,-0.066304+0.4937i
8175,0.86245-1.0558i
8176,0.57771-0.7788i
8177,0.48433+0.16329i
8178,1.04+0.49205i
8179,0.48924+0.46389i
8180,-0.70385-0.40374i
8181,1.1073+0.45115i
8182,0.68135-0.83852i
8183,0.81331+0.2064i
8184,-0.19996+1.0321i
8185,0.75475-0.7765i
8186,0.3367+1.0491i
8187,-0.33866-1.0244i
8188,0.94526+0.35586i
8189,-0.95084+0.19373i
8190,-0.97159-0.37534i
8191,0.99381+0.23768i
8192,0.81329+0.30876i
8193,-0.41748+0.18516i
8194,0.9657+0.29367i
8195,0.45788+0.71588i
8196,0.45923-0.37095i
8197,-0.12853+0.12495i
8198,0.10266+0.62514i
8199,-0.68869+0.62642i
8200,-0.94504-0.26398i
8201,-0.38934-0.95991i
8202,0.90495-0.92473i
8203,0.7482+0.42796i
8204,0.68976-0.60949i
8205,0.74282-0.096482i
8206,0.25928+0.30393i
8207,1.0173-0.82817i
8208,0.74302-0.82855i
8209,-0.20869+0.25841i
8210,-0.95092+0.31371i
8211,-0.43358-0.49183i
8212,-0.76918+0.70721i
8213,0.33714+0.81862i
8214,-0.74889-0.78531i
8215,0.5292+0.70015i
8216,0.74771-0.97979i
8217,0.69053-0.71609i
8218,-0.42449-0.27672i
8219,-0.25431+1.0931i
8220,-0.23963+0.36578i
8221,0.72698-0.62336i
8222,0.28302-0.91594i
8223,-0.73646-0.13723i
8224,0.90213+0.98429i
8225,0.90917-0.87014i
8226,1.0065+0.93689i
8227,0.36949+0.87655i
8228,-0.37657-1.0125i
8229,0.92048+0.27801i
8230,-0.569+1.0815i
8231,0.64021+0.78369i
8232,-0.61064-0.75821i
8233,-0.96529+0.90754i
8234,-0.98737-0.99382i
8235,-0.25147+1.0754i
8236,-0.64502-0.79701i
8237,0.28912+0.32917i
8238,0.69175-0.79136i
8239,-0.28398-0.35113i
8240,-1.0294-0.15152i
8241,0.90883-0.96094i
8242,0.77163-0.66527i
8243,0.45478-0.49166i
8244,-0.9889+1.0758i
8245,0.10859-1.1816i
8246,0.93468-0.23996i
8247,0.89141-0.88903i
8248,0.64752+0.67697i
8249,0.36141+0.9959i
8250,0.80869+0.60129i
8251,0.21559-0.39598i
8252,0.47783+1.1881i
8253,0.94984-0.90055i
8254,-0.46411-0.26219i
8255,-0.54337+0.057118i
8256,-0.24617+1.1095i
8257,-0.41848-0.61825i
8258,-0.77667+0.83347i
8259,0.42824-0.076056i
8260,-0.27577-0.40605i
8261,-0.23673+0.93164i
8262,-0.91115+0.93926i
8263,0.6073-0.85045i
8264,0.67567-0.81125i
8265,-0.61079+0.69808i
8266,-0.46757-0.69911i
8267,-0.52022+0.71398i
8268,0.31377+0.21566i
8269,0.29001-1.0771i
8270,0.34194+1.0848i
8271,-0.066783+0.84957i
8272,-0.73008+0.80099i
8273,-0.32204+0.30189i
8274,0.61858+0.52588i
8275,0.72805+0.67123i
8276,-0.14286+0.12056i
8277,-0.68005-0.75007i
8278,0.69763+0.76611i
8279,0.32753+0.45654i
8280,-0.67449-0.58933i
8281,-0.93292+0.39556i
8282,-0.27763+0.94357i
8283,0.92624+0.29311i
8284,0.68785-0.60071i
8285,1.1212-0.92778i
8286,-0.78603-0.50017i
8287,0.91415+0.35836i
8288,0.63981-1.0597i
8289,-0.80612+0.66233i
8290,-0.57797-0.65554i
8291,-0.091657+0.25144i
8292,-0.37707-0.24744i
8293,-0.80068-0.15295i
8294,0.7928-0.7195i
8295,-0.56586-0.2489i
8296,-0.43549-1.1419i
8297,1.0066-0.91633i
8298,0.63748-0.82501i
8299,-0.35892-0.84635i
8300,1.1505-1.0866i
8301,0.57141-0.70737i
8302,-0.74721+0.76122i
8303,-0.40826+1.1448i
8304,0.3047-0.7681i
8305,0.1383-1.0071i
8306,-0.49881+0.051152i
8307,0.5319-0.50441i
8308,0.77896-0.15272i
8309,0.63263+0.63578i
8310,-0.81481+0.65904i
8311,-0.94066-0.14808i
8312,-0.28694+0.95383i
8313,-0.64608-0.75431i
8314,-0.70633-0.69875i
8315,-0.39332+0.3306i
8316,0.71356-0.71846i
8317,-0.17129-0.097267i
8318,0.75407+0.65975i
8319,0.55776+0.63984i
8320,0.62607+0.65474i
8321,0.94482+0.97346i
8322,-0.75521+0.77557i
8323,-0.28938+0.36019i
8324,-0.21053+0.085606i
8325,-0.1505+0.92547i
8326,0.34435-0.92902i
8327,0.72555-0.40981i
8328,-0.76871+0.64381i
8329,0.081194-0.27427i
8330,-0.39007-0.66939i
8331,0.75888+1.0376i
8332,0.82731+0.71658i
8333,0.67515-0.72078i
8334,0.80845-0.74638i
8335,0.82906-0.7562i
8336,0.50281-0.38249i
8337,-0.78672+0.11385i
8338,-0.64971-0.692i
8339,-0.33433-0.33521i
8340,-0.76799-0.47866i
8341,0.71147-0.70851i
8342,-0.66298-0.62729i
8343,0.72973+0.011502i
8344,0.12843-0.12167i
8345,-0.88877-0.3351i
8346,-0.96535+0.80462i
8347,1.1624+0.77588i
8348,0.30737+0.93591i
8349,0.79539+0.47835i
8350,-0.14436+0.20484i
8351,0.34673-0.97064i
8352,-0.57501+0.61919i
8353,-0.79184-0.42063i
8354,-1.0129-0.37531i
8355,0.80508+0.15943i
8356,0.78076+0.74425i
8357,-0.71264-1.0558i
8358,-0.6477+0.71334i
8359,-0.90455-0.18426i
8360,0.40699+0.9645i
8361,0.53575-0.40265i
8362,-0.97088+0.9553i
8363,0.98617+0.28877i
8364,0.92724+1.1159i
8365,-1.1069+1.0389i
8366,-0.64146+0.69103i
8367,-0.27752-0.87876i
8368,-0.95243-0.21633i
8369,0.42009+0.71028i
8370,-1.0703-1.0364i
8371,0.34175+0.3391i
8372,0.83589-0.75348i
8373,0.8243+0.62538i
8374,-1.0429+0.3926i
8375,1.0157-0.37582i
8376,0.33796+0.24757i
8377,-0.33925-0.94113i
8378,0.13686+0.33342i
8379,0.64232-0.77499i
8380,-0.81453-0.79299i
8381,-0.76356-0.774i
8382,0.86686-0.31859i
8383,0.11896+0.056374i
8384,-0.097225-0.2718i
8385,0.29822+0.95335i
8386,-0.30499+0.36936i
8387,0.78551+0.773i
8388,0.7404+0.74965i
8389,-0.49497+0.4428i
8390,-0.75601-0.70867i
8391,-0.26682+0.40979i
8392,-0.70919-0.80322i
8393,0.19564+0.98778i
8394,-0.71013+0.69708i
8395,-0.32248-0.95632i
8396,-0.76658-0.74598i
8397,-0.32587+0.29328i
8398,0.28197-0.8962i
8399,0.70662+0.49457i
8400,0.90508+0.22843i
8401,0.67472-0.13157i
8402,0.80032-1.1861i
8403,0.66147-0.62045i
8404,-0.69512-0.60713i
8405,-0.76567-0.78094i
8406,0.75617-0.66989i
8407,-0.72536+0.92252i
8408,-0.95873+0.27528i
8409,-0.38919+0.95363i
8410,0.16512+0.2442i
8411,0.9448-0.2641i
8412,-1.1366-0.15587i
8413,-0.36094-0.91093i
8414,0.65621+0.80774i
8415,-1.0126+0.21098i
8416,-0.22177-0.39624i
8417,-0.3642+1.0058i
8418,-0.65716+0.80282i
8419,0.94175+0.89835i
8420,-0.49574+1.1161i
8421,-0.8057+0.82976i
8422,0.66089-0.64207i
8423,-1.08-0.13406i
8424,-1.0668+0.3421i
8425,0.17973+1.1153i
8426,-0.67691-0.76594i
8427,-1.0537+1.019i
8428,0.71661-0.71452i
8429,0.34479+0.94671i
8430,0.98339-0.92448i
8431,0.37124-1.1221i
8432,-0.59247-0.74885i
8433,0.3826+0.24562i
8434,0.94655-0.97496i
8435,0.84205+1.098i
8436,0.21084+1.0073i
8437,-0.6441-0.61729i
8438,1.0404+0.89764i
8439,-1.0188-1.0658i
8440,-1.078+0.48529i
8441,-1.1476-0.72326i
8442,0.70985-0.74164i
8443,-0.55822+1.0987i
8444,0.72103-0.72231i
8445,0.26866+1.1248i
8446,0.4497-1.1613i
8447,0.74278+0.66041i
8448,-0.83092+0.77293i
8449,-0.29755+0.91432i
8450,-0.34432-0.25808i
8451,-0.23898-0.89094i
8452,0.29067+0.22959i
8453,0.71814-0.69207i
8454,-1.0169-0.6911i
8455,-0.9296-0.21288i
8456,-0.96273+0.36922i
8457,0.28191+0.97019i
8458,-0.056111-0.80912i
8459,-0.66861-0.60277i
8460,-0.34086+0.38767i
8461,0.53539-0.21877i
8462,-1.1881-0.85916i
8463,0.74886+1.1089i
8464,0.82565-0.779i
8465,-0.66866-0.77646i
8466,0.71758+0.6579i
8467,1.0889-0.26968i
8468,0.94319+0.98746i
8469,0.35196+0.30822i
8470,-0.2233+0.23482i
8471,-0.95935-1.0072i
8472,-0.2991-1.0491i
8473,0.7083+0.59081i
8474,-0.72853-0.65113i
8475,-0.38226-1.0158i
8476,-0.74921+0.7406i
8477,0.74253-0.20877i
8478,0.58085+0.80811i
8479,0.71026+1.0729i
8480,-0.62556+0.72063i
8481,-0.24677+0.53537i
8482,-0.69956-0.65951i
8483,-0.98122+0.27325i
8484,-0.681+0.6445i
8485,-1.0229+0.91169i
8486,0.2989-0.90851i
8487,0.67123-0.73882i
8488,-0.83516-0.94047i
8489,-0.90173+0.93371i
8490,-1.0323+1.0074i
8491,-0.98071-0.3686i
8492,0.18634+0.39605i
8493,-0.55814-0.65939i
8494,-1.0048-0.35774i
8495,-0.93445+0.40425i
8496,-0.49374+0.4893i
8497,-0.22528-1.0221i
8498,0.73096+1.0203i
8499,0.75229-0.77366i
8500,0.67637+0.67241i
8501,-0.91775-0.90984i
8502,0.6752+0.66619i
8503,-0.39418+1.0107i
8504,-0.17817-0.15986i
8505,0.97013+0.35564i
8506,-0.42492-0.40437i
8507,0.72763-0.56846i
8508,-0.78228+0.26175i
8509,1.0957-0.43251i
8510,0.69314-0.61847i
8511,0.73899-0.65225i
8512,-0.80185+0.67817i
8513,-0.92319+0.36416i
8514,-0.25511+0.21925i
8515,0.22663+1.0249i
8516,-0.012094-0.76993i
8517,1.0939+1.1377i
8518,0.87209-0.9902i
8519,0.27889+0.27378i
8520,0.92677-0.3594i
8521,-0.73789-0.82756i
8522,0.94358-0.42529i
8523,0.79206-1.0986i
8524,1.023-1.1881i
8525,-0.73527-0.70765i
8526,-0.16514+0.66937i
8527,-0.78591+0.68008i
8528,0.15252+0.75989i
8529,-0.64653-0.70648i
8530,0.99702-1.0406i
8531,-0.3523-0.13384i
8532,-0.9229+0.99219i
8533,0.14642-1.0518i
8534,0.70933-0.65859i
8535,-0.68635+0.77856i
8536,-0.37018-0.1023i
8537,0.94001+0.90781i
8538,0.42111-0.98331i
8539,0.13394+1.1273i
8540,0.58937+0.80014i
8541,-1.0492-0.29829i
8542,-1.0638-0.45093i
8543,-0.6176+0.77171i
8544,1.0531-0.41177i
8545,-0.35897-1.083i
8546,-0.66943+0.67682i
8547,-1.0311-0.92415i
8548,-0.77113-0.74684i
8549,-0.37074-1.0544i
8550,1.0565-0.12671i
8551,-1.1371+0.43221i
8552,-0.32799-0.90206i
8553,-0.64319+0.72415i
8554,0.33371-0.91262i
8555,0.47696-0.45406i
8556,0.35335-1.042i
8557,-0.72164+0.75896i
8558,0.33903-0.94221i
8559,1.1165-0.12644i
8560,-0.1612-0.40758i
8561,-0.47987+1.0057i
8562,0.14121+1.0718i
8563,-0.84349+0.68263i
8564,1.0593+0.075162i
8565,-0.8953+0.20995i
8566,-0.55259+0.65813i
8567,0.25657-0.27746i
8568,-0.37504+0.40222i
8569,-0.65904+0.80787i
8570,-0.75517-0.68111i
8571,-0.30213+0.94776i
8572,-0.75579-0.78249i
8573,0.68467-0.77048i
8574,-0.73755-0.6747i
8575,-0.39106+0.24722i
8576,0.80351+0.85362i
8577,-0.69564-0.7103i
8578,0.75176+0.66104i
8579,0.47175-0.43354i
8580,-0.72118-0.71468i
8581,0.59932-0.63294i
8582,1.144+0.34643i
8583,0.40265-0.43198i
8584,-0.26816+0.35385i
8585,0.72391-0.73091i
8586,0.70676+0.74297i
8587,0.71274-0.57396i
8588,0.39278+0.47483i
8589,-0.47361+0.2244i
8590,0.35556+1.0921i
8591,-0.3813+0.9578i
8592,0.77232+0.64033i
8593,-0.26401+0.31427i
8594,-0.75544+0.73371i
8595,-0.95091-0.34869i
8596,-0.90847-0.98261i
8597,0.44026-0.75184i
8598,0.53568-0.65012i
8599,0.86806-0.69166i
8600,-0.77585-0.23412i
8601,0.79304-0.16165i
8602,0.66929-0.64799i
8603,0.53371-1.1711i
8604,0.98501+0.23798i
8605,-1.057+0.10341i
8606,-0.73675-0.7434i
8607,0.27321+1.0374i
8608,1.1532-0.44348i
8609,0.27532+0.32726i
8610,-0.69516-0.54453i
8611,0.12497+0.93562i
8612,0.10235+1.0994i
8613,0.322+0.58279i
8614,-0.3578-0.35189i
8615,-0.51092-0.13195i
8616,1.0185+0.91442i
8617,0.82352-0.71818i
8618,-0.67879-0.75333i
8619,0.76126+0.85587i
8620,0.85246+0.99952i
8621,0.42785-0.33776i
8622,-0.25807-0.39629i
8623,-0.6709-0.69718i
8624,0.99884+0.33226i
8625,-0.93855-0.75874i
8626,0.72762+0.79583i
8627,-0.90667-0.35639i
8628,-0.72416+1.0353i
8629,0.26257-0.36996i
8630,0.32835+0.48937i
8631,-0.75228+0.70297i
8632,-1.0698+0.39451i
8633,-0.33636-0.87038i
8634,-0.29321+1.0164i
8635,-0.94421-0.90212i
8636,-1.1058-0.35404i
8637,-0.42913+0.21472i
8638,0.2082-0.86112i
8639,0.65488-0.70494i
8640,0.5677+0.76407i
8641,-0.73303+0.60035i
8642,0.25715-0.57687i
8643,1.0623-0.95851i
8644,-0.92189-1.1183i
8645,-0.90379-0.32986i
8646,-1.032-0.65969i
8647,0.59984+0.74624i
8648,0.89541+0.30558i
8649,0.31066-0.38736i
8650,-1.0912-0.99559i
8651,0.70165+0.68118i
8652,1.0527-0.67218i
8653,0.69912+0.62654i
8654,-1.1505-0.10116i
8655,-0.21976+0.13568i
8656,1.1417+0.10527i
8657,0.16277-0.98971i
8658,0.73811+0.63544i
8659,-0.78057+0.60007i
8660,-0.37279+0.53184i
8661,-0.73486+0.76155i
8662,0.84114+1.0994i
8663,0.74793-0.64855i
8664,0.13728+0.80443i
8665,-0.55475+0.28483i
8666,-0.70895-0.71497i
8667,-0.86397-0.66116i
8668,0.46338-0.4705i
8669,-1.1002-0.44037i
8670,0.78784+0.71489i
8671,0.33529-0.374i
8672,-1.0326-0.75611i
8673,-0.67926-0.84726i
8674,0.63275-0.75995i
8675,0.96272+0.89989i
8676,-0.84499+0.75874i
8677,0.8475-0.68376i
8678,-0.69514-0.6914i
8679,0.2937+0.33201i
8680,-0.79036-0.53164i
8681,-0.36048+0.32797i
8682,-0.98027+0.18452i
8683,-0.97725-0.34994i
8684,-0.26265+0.3117i
8685,-0.67091-0.6329i
8686,0.47233+0.21232i
8687,1.0337-0.7526i
8688,-0.70793-0.64193i
8689,0.36094+0.22403i
8690,-0.18669-1.184i
8691,-0.49692-0.48089i
8692,0.033352-1.1129i
8693,0.64568-0.62125i
8694,0.95302-0.13331i
8695,0.68325-0.72642i
8696,0.21809-0.23772i
8697,0.98554-0.26412i
8698,0.51688-0.17823i
8699,0.29786+0.88109i
8700,-0.29071-1.0748i
8701,0.33832+0.92559i
8702,0.43951+0.98497i
8703,0.81307-0.12349i
8704,-0.4293+0.94605i
8705,0.19959-0.98719i
8706,-0.38396-0.34958i
8707,-0.295+0.3011i
8708,0.23949-0.032011i
8709,0.52427+0.058232i
8710,-0.87912+0.13278i
8711,0.23952-1.1091i
8712,0.42186-1.1296i
8713,-0.55279-0.95886i
8714,0.31573-0.32282i
8715,-0.84+1.0701i
8716,0.2228+0.29195i
8717,-0.53485+0.45376i
8718,-0.63683-0.69158i
8719,-0.27645+0.38419i
8720,-0.67998-0.74323i
8721,1.0385+0.91384i
8722,-0.6353-0.66788i
8723,-0.68682-0.63152i
8724,-0.93456-0.34777i
8725,-0.74019+0.74205i
8726,0.3365-0.87682i
8727,0.80507+0.72846i
8728,1.1183+0.29944i
8729,-0.27766+1.0258i
8730,0.8225-0.45136i
8731,0.80478+0.68423i
8732,0.27605+1.0393i
8733,0.74762+0.73963i
8734,0.78379+0.66109i
8735,-0.79477+1.0531i
8736,-0.67266-0.6358i
8737,0.76158-0.80948i
8738,-0.34426-0.8216i
8739,-0.64107-0.77701i
8740,0.22866-0.35838i
8741,0.69459+0.68899i
8742,1.1116-0.11705i
8743,-0.98558+0.36764i
8744,-0.79662-0.6936i
8745,1.0841-1.0036i
8746,-0.74692-1.0289i
8747,1.0023-0.92589i
8748,-1.0509-0.31737i
8749,-0.67428+0.83669i
8750,0.70878-0.70039i
8751,-0.7655+0.67132i
8752,-0.75602+0.28097i
8753,0.71218+0.90369i
8754,-0.25706+0.73643i
8755,1.0141+0.28936i
8756,-0.76013+0.65281i
8757,-1.1485+1.0599i
8758,0.79944+0.74301i
8759,-0.26153+0.91953i
8760,0.70113+0.69399i
8761,0.7929+0.6904i
8762,0.94892+0.3786i
8763,-0.6547-0.77998i
8764,-1.0463-0.895i
8765,0.70984-0.72879i
8766,-0.77223-0.66118i
8767,0.24783-0.18988i
8768,-1.0199-1.0071i
8769,0.37735+0.89738i
8770,0.64771+0.72606i
8771,0.68814-0.74707i
8772,0.62732+0.82828i
8773,0.78773-0.74329i
8774,-0.81874+0.81315i
8775,-0.47541+0.77918i
8776,-0.95539-0.20933i
8777,-0.2963-0.32398i
8778,0.31754+0.9845i
8779,0.82105+0.81734i
8780,-0.89257+0.879i
8781,1.1056-1.1413i
8782,0.9246-1.073i
8783,0.41949+0.6646i
8784,0.80798+0.90571i
8785,-0.71447+0.78304i
8786,0.33206+0.96276i
8787,1.1522+0.44394i
8788,-0.69327+0.72319i
8789,0.69312-0.69645i
8790,0.69594+0.7871i
8791,0.83001+0.5807i
8792,-0.22734+0.98881i
8793,1.1204+1.0098i
8794,1.0955-0.52744i
8795,-0.6196+0.7038i
8796,0.82368+0.33904i
8797,-0.91406+0.44117i
8798,-1.0004-0.28171i
8799,0.11402-1.1556i
8800,-0.36696-0.38506i
8801,0.9368-0.25527i
8802,-0.44466+0.91438i
8803,1.1194-0.44582i
8804,-0.67675-0.92719i
8805,1.0876+1.0231i
8806,0.8074-0.75061i
8807,-1.0537-0.09034i
8808,-1.0756-0.2579i
8809,0.41013+0.83295i
8810,-0.67032+0.78187i
8811,0.87827-0.98805i
8812,0.85441-0.31241i
8813,-0.50967+0.40658i
8814,-1.0323-0.37115i
8815,-0.72742+0.75915i
8816,-0.70543+0.78797i
8817,-0.55812+0.53816i
8818,-0.83626-0.65918i
8819,0.67179+0.71181i
8820,-0.54959+0.67523i
8821,0.709-0.76983i
8822,-0.54053-1.0837i
8823,0.81211-0.74283i
8824,0.54941+0.23252i
8825,0.96898-0.32508i
8826,0.2289-0.82149i
8827,0.39098-0.89863i
8828,-0.80409+0.77888i
8829,-0.86196+0.64268i
8830,-0.46993-0.89662i
8831,-1.105-0.70037i
8832,-0.29967-0.25219i
8833,-0.90388-0.97595i
8834,-1.0585+0.2231i
8835,0.68268-0.79789i
8836,-0.43227-0.58276i
8837,0.27361-0.38281i
8838,-0.65006-0.6159i
8839,-0.17223-0.55435i
8840,0.53796-0.84976i
8841,1.0375+0.0039068i
8842,0.63069-0.74143i
8843,0.71915-0.66201i
8844,0.7713+0.76133i
8845,0.16851-0.91392i
8846,-0.24114-0.1433i
8847,0.79361-0.19189i
8848,0.93095-0.2842i
8849,-0.97859+0.95152i
8850,0.29104+0.96612i
8851,0.61048-0.67639i
8852,-0.60808+0.70889i
8853,0.74926-0.57657i
8854,0.73826-0.78689i
8855,-0.87715-1.074i
8856,-0.83273+0.2704i
8857,-0.75081+0.85046i
8858,-0.36158-0.90432i
8859,-0.69324-0.58007i
8860,-0.31054-0.40609i
8861,-0.77136+1.0534i
8862,0.30349-0.23526i
8863,0.65441+0.56748i
8864,-0.6229-0.65042i
8865,0.67884+0.76271i
8866,-1.1216-1.0785i
8867,-0.63311+0.78963i
8868,0.54964+0.68393i
8869,-0.3122+0.85852i
8870,-0.75558-0.62717i
8871,0.31901+0.90514i
8872,-0.61164-0.81152i
8873,0.43292+0.34568i
8874,-0.39773-0.12426i
8875,0.71184-0.64593i
8876,-0.55764+0.65768i
8877,-0.79069-0.38225i
8878,-0.81989+0.75774i
8879,-0.99511-0.37538i
8880,0.50952+0.24477i
8881,0.73885+0.0031391i
8882,-1.074-0.17252i
8883,-0.28234+0.2418i
8884,0.24964-0.30888i
8885,-0.68505-1.0868i
8886,-0.70784-0.70679i
8887,0.60438+0.78039i
8888,0.96933-0.40044i
8889,0.69344-0.43028i
8890,-0.54817-0.70888i
8891,0.70154-0.71649i
8892,-0.49094-0.21046i
8893,0.37102-0.77454i
8894,-0.75126+0.72881i
8895,0.63288+0.0053008i
8896,0.4743-0.56191i
8897,-0.91191-0.84438i
8898,-0.54258-0.1761i
8899,-0.85088-0.24611i
8900,0.69786-0.76941i
8901,-1.076+0.37503i
8902,0.70469+0.67007i
8903,-0.11847+0.11866i
8904,-0.95019+0.84103i
8905,-0.4172-0.77932i
8906,-0.24055-0.20921i
8907,0.95572-0.23568i
8908,0.72916-0.68688i
8909,-0.24782+0.30881i
8910,0.67424+0.57702i
8911,-0.66779+0.64598i
8912,-0.20508-0.7679i
8913,0.8629+0.64143i
8914,0.7737+0.088004i
8915,0.098866-0.56377i
8916,-0.66299-0.61939i
8917,0.42172+0.29335i
8918,0.77763+0.7697i
8919,0.81043-0.9843i
8920,-0.76276+0.71288i
8921,0.35152+0.29062i
8922,-1.0239+0.9905i
8923,-1.0203+0.20295i
8924,0.40396+0.30713i
8925,-0.17257-1.096i
8926,-1.1316+0.40869i
8927,0.99469-0.80175i
8928,0.68304-0.78161i
8929,0.70317+0.73227i
8930,-0.74588-0.59431i
8931,0.96491+0.32511i
8932,0.87944-1.0027i
8933,0.8112-0.72258i
8934,-0.1604-0.57303i
8935,-0.68026+0.71174i
8936,-0.73472-0.69177i
8937,0.73385+0.98854i
8938,-0.79999+0.86253i
8939,0.94015-1.0184i
8940,-0.52622-1.0677i
8941,0.14236+1.0616i
8942,-0.86375-0.23639i
8943,-0.31787-0.27704i
8944,0.62459+0.82426i
8945,0.45678+0.84845i
8946,0.72799-0.16957i
8947,0.33821-0.066559i
8948,-0.7187+0.70911i
8949,0.90735-0.29299i
8950,0.77286-0.67077i
8951,-0.87056-0.7539i
8952,-0.88404-0.35852i
8953,-0.59782+0.63466i
8954,0.61651-0.53627i
8955,1.1257-0.58258i
8956,0.66049-0.70559i
8957,0.32913+0.37331i
8958,-0.67964+0.73447i
8959,-0.53081-0.99497i
8960,-0.44523-0.83877i
8961,0.61852+0.65959i
8962,0.59694+0.74508i
8963,-0.8879-0.81245i
8964,1.1895-0.54559i
8965,-0.19931-0.90063i
8966,-0.7334+0.759i
8967,-0.25778-0.84305i
8968,0.45224-0.86711i
